Type,Code,Name (Khmer),Name (Latin),Reference,Official Note,Note (by Checker)
ភូមិ,2060503,ទួលតាថុន,Tuol Ta Thon,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060504,ម្រះព្រៅ,Mreah Prov,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060505,ជ្រៃ ១,Chrey Muoy,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060506,ជ្រៃ ២,Chrey Pir,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060507,ជ្រៃជើង,Chrey Cheung,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060508,ចុងសំណាយ,Chong Samnay,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20606,តាលាស់,Ta Loas,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2060601,ម៉ាណោក,Ma Naok,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060602,សួស្ដី,Suosdei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060603,ស្ដីស្ទឹង,Sdei Stueng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060604,ស្ទឹងថ្មី,Stueng Thmei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060605,វាល,Veal,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060606,វត្ដចាស់,Voat Chas,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060607,ចុងប្រឡាយ,Chong Pralay,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060608,ប្រឡាយស្ដៅ,Pralay Sdau,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060609,ត្រស់,Tras,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060610,សាករ,Sakor,ប្រកាសលេខ​ ៧៤០៥ ប្រ.ក ចុះថ្ងៃទី ២៩​ ធ្នូ ២០២២ របស់ ក្រសួងមហាផ្ទៃ,,
ឃុំ,20607,កកោះ,Kakaoh,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2060701,ទួលព្រុំ ១,Tuol Prum Muoy,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2060702,ទួលព្រុំ ២,Tuol Prum Pir,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2060703,ចកតូច,Chak Touch,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060704,ចកធំ,Chak Thum,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060705,កកោះ,Kakaoh,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060706,ស្រែអូរ,Srae Ou,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060707,ផ្អៀង,Ph'ieng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060708,រំចេក,Rumchek,លេខ ៤៩៣ ប្រ.ក,តាមប្រកាសលេខ ១០១៩ ប្រ.ក ចុះថ្ងៃទី១៧ ខែកក្តដា ឆ្នាំ២០០៨ របស់ក្រសួងមហាផ្ទៃ (បានបំបែកភូមិរំចេកនេះចេញពីភូមិទួលព្រំ១),
ឃុំ,20608,ព្រៃតូច,Prey Touch,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2060801,កូនខ្លុង,Koun Khlong,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060802,ដុបក្រសាំង,Dob Krasang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060803,ថ្មី,Thmei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060804,ព្រៃតូច,Prey Touch,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060805,ព្រាននិល,Prean Nil,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060806,ស្ទឹងចក,Stueng Chak,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060807,បឹងព្រីង,Boeng Pring,លេខ ១៧៣៧ ប្រ.ក,តាមប្រកាសលេខ ១៧៣៧ ប្រ.ក ចុះថ្ងៃទី២១ ខែធ្នូ ឆ្នាំ២០០៦ របស់ក្រសួងមហាផ្ទៃ (ជាភូមិដែរទើបបង្កើតថ្មី),
ភូមិ,2060808,ព្រៃដំរី,Prey Damrei,លេខ ១៧៣៧ ប្រ.ក,តាមប្រកាសលេខ ១៧៣៧ ប្រ.ក ចុះថ្ងៃទី២១ ខែធ្នូ ឆ្នាំ២០០៦ របស់ក្រសួងមហាផ្ទៃ (ជាភូមិដែរទើបបង្កើតថ្មី),
ឃុំ,20609,របស់មង្គល,Robas Mongkol,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2060901,បឹងបី,Boeng Bei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060902,គួយជីកដី,Kuoy Chik Dei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060903,ព្រែកអាំ,Preaek Am,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060904,កូនក្អែក ១,Koun K'aek Muoy,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060905,កូនក្អែក ២,Koun K'aek Pir,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060906,របស់មង្គល,Robas Mongkol,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060907,អន្លង់កូប,Anlong Koub,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060908,ព្រៃព្រុំ ១,Prey Prum Muoy,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2060909,ព្រៃព្រុំ ២,Prey Prum Pir,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2060910,ព្រះធាតុ,Preah Theat,លេខ ១៧៣៧ ប្រ.ក,តាមប្រកាសលេខ ១៧៣៧ ប្រ.ក ចុះថ្ងៃទី២១ ខែធ្នូ ឆ្នាំ២០០៦ របស់ក្រសួងមហាផ្ទៃ (ជាភូមិដែរទើបបង្កើតថ្មី),
ភូមិ,2060911,អន្លង់តាម៉ុក,Anlong Ta Mok,លេខ ១៧៣៧ ប្រ.ក,តាមប្រកាសលេខ ១៧៣៧ ប្រ.ក ចុះថ្ងៃទី២១ ខែធ្នូ ឆ្នាំ២០០៦ របស់ក្រសួងមហាផ្ទៃ (ជាភូមិដែរទើបបង្កើតថ្មី),
ភូមិ,2060912,អន្លង់ត្រាច,Anlong Trach,លេខ ១៧៣៧ ប្រ.ក,តាមប្រកាសលេខ ១៧៣៧ ប្រ.ក ចុះថ្ងៃទី២១ ខែធ្នូ ឆ្នាំ២០០៦ របស់ក្រសួងមហាផ្ទៃ (ជាភូមិដែរទើបបង្កើតថ្មី),
ស្រុក,207,រតនមណ្ឌល,Rotonak Mondol,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ឃុំ,20701,ស្ដៅ,Sdau,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2070101,បាណង់,Banang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070102,ស្ដៅ,Sdau,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070103,ចំការល្មុត,Chamkar Lmut,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070104,បឹងអំពិល,Boeng Ampil,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070105,ដង្គត់,Dangkot,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070106,ដូនមាយ,Doun Meay,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070107,បរិបូរណ៌,Baribour,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070113,គោកជ័រ,Kouk Choar,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20702,អណ្ដើកហែប,Andaeuk Haeb,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2070201,អណ្ដើកហែប,Andaeuk Haeb,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070202,ស្វាយជួរ,Svay Chuor,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070203,ថ្មព្រូស,Thma Prous,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070204,សេរីវ័ន្ដ,Serei Voan,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070205,ព្រៃអំពរ,Prey Ampor,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070206,កណ្ដាលស្ទឹង,Kandal Stueng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070207,ថ្វាក,Thvak,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20703,ផ្លូវមាស,Phlov Meas,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2070301,ផ្លូវមាស,Phlov Meas,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070302,សេកសក,Sek Sak,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070303,ទឹកសាប,Tuek Sab,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070304,ជីប៉ាង,Chi Pang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070305,អូរត្រែង,Ou Traeng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070306,អូរដា,Ou Da,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070307,អូរល្មូន,Ou Lmun,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20704,ត្រែង,Traeng,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2070401,គីឡូ,Kilou,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070402,ភ្ជាវ,Phcheav,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070403,ជាមន្ដ្រី,Chea Montrei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070404,ជីសាង,Chi Sang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070405,គីឡូ ៣៨,Kilou Samprambei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070406,ស្វាយស,Svay Sa,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070407,តាគ្រក់,Ta Krok,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2070409,ប៊ូរុន,Bu Run,លេខ ៤៩៣ ប្រ.ក,តាមប្រកាសលេខ ១០១៩ ប្រ.ក ចុះថ្ងៃទី១៧ ខែកក្តដា ឆ្នាំ២០០៨ របស់ក្រសួងមហាផ្ទៃ (បានបំបែកភូមិប៊ួរុននេះចេញពីភូមិជីសាង),
ឃុំ,20705,រស្មីសង្ហារ,Reaksmei Songha,អនុក្រឹត្យ ១៥០ ថ្ងៃទី ០៨ កក្កដា ២០១១,អនុក្រឹត្យ ១៥០ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2070501,រស្មីសង្ហា,Reaksmei Sangha,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៥០ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2070502,នាងលេម,Neang Lem,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៥០ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2070503,អណ្ដើកដប់មួយ,Andaeuk Dobmuoy,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៥០ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2070504,ពេជ្រចង្វា,Pech Changva,លេខ​៤៩៣​ប្រ.ក,អនុក្រឹត្យ ១៥០ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2070505,បាដាកត្បូង,Badak Tboung,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៥០ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2070506,បាដាកជើង,Badak Cheung,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៥០ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2070507,អូរដៃខ្លា,Ou Dai Khla,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៥០ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2070508,អូរឃ្មុំ,Ou Khmum,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៥០ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ស្រុក,208,សង្កែ,Sangkae,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ឃុំ,20801,អន្លង់វិល,Anlong Vil,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2080101,ច្រាបវាល,Chrab Veal,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080102,បេង,Beng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080103,អន្លង់វិល,Anlong Vil,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080104,អូរមុនី ១,Ou Muni Muoy,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080105,អូរមុនី ២,Ou Muni Pir,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080106,ជំនីក,Chumnik,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080107,ពុកឆ្មា,Puk Chhma,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080108,ស្ពង់,Spong,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080109,ស្វាយកង់,Svay Kang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080110,ដំបូកបុណ្យ,Dambouk Bon,លេខ ៤៩៣ ប្រ.ក,តាមប្រកាសលេខ ១០១៩ ប្រ.ក ចុះថ្ងៃទី១៧ ខែកក្តដា ឆ្នាំ២០០៨ របស់ក្រសួងមហាផ្ទៃ (បានបំបែកភូមិដំបូកបុណ្យនេះចេញពីភូមិពុកឆ្មា),
ឃុំ,20802,នរា,Norea,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2080201,នរា ១,Norea Muoy,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080202,នរា ២,Norea Pir,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080203,បាឡាត់,Balat,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080204,តាកុក,Ta Kok,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20803,តាប៉ុន,Ta Pon,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2080301,បឹងទឹម,Boeng Tuem,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080302,ស្វាយស,Svay Sa,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080303,សម្ដេច,Samdach,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080304,បាសែត,Basaet,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080305,តាប៉ុន,Ta Pon,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20804,រកា,Roka,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2080402,ពោធិ៍បាត់ដំបង,Pou Batdambang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080403,អំបែងថ្ងែ,Ambaeng Thngae,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080404,រកា,Roka,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080405,តាហែន ១,Ta Haen Muoy,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080406,តាហែន ២,Ta Haen Pir,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080407,ឈូងត្រដក់,Choung Trodok,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20805,កំពង់ព្រះ,Kampong Preah,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2080501,ព្រៃចែក,Prey Chaek,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080502,បញ្ញា,Panhnha,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080503,ក្រឡាញ់,Kralanh,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080504,កំពង់ព្រះ,Kampong Preah,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080505,អណ្ដូងត្រាច,Andoung Trach,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080506,ស្រះកែវ,Srah Kaev,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20806,កំពង់ព្រៀង,Kampong Prieng,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2080601,សំបុកអក,Sambok Ak,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080602,សាលាត្រាវ,Sala Trav,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080603,កាច់រទេះ,Kach Roteh,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080604,ថ្មី,Thmei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080605,អូសទូក,Os Tuk,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080606,ក្បាលថ្នល់,Kbal Thnal,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20807,រាំងកេសី,Reang Kesei,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2080701,ទួលស្នួល,Tuol Snuol,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080702,វត្ដកណ្ដាល,Voat Kandal,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080703,រាំងកេសី,Reang Kesei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080704,រាំងក្រោល,Reang Kraol,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080705,ព្រៃស្វាយ,Prey Svay,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080706,ស្វាយជាតិ,Svay Cheat,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080707,បឹងវែង,Boeng Veaeng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080708,ដំណាក់ដង្កោ,Damnak Dangkao,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080709,កកោះកំបុត,Kakaoh Kambot,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20808,អូរដំបង ១,Ou Dambang Muoy,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2080801,វត្ដតាមិម,Vaot Ta Muem,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2080802,បោះពោធិ៍,Baoh Pou,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080803,អូរខ្ជាយ,Ou Khcheay,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080804,អូរស្រឡៅ,Ou Sralau,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080805,វត្ដចែង,Voat Chaeng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080806,សំរោងកោង,Samraong Kaong,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20809,អូរដំបង ២,Ou Dambang Pir,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2080901,អូរដំបង,Ou Dambang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080902,ស្វាយជ្រុំ,Svay Chrum,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080903,កំពង់ម្ដោក,Kampong Mdaok,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080904,ស្វាយធំ,Svay Thum,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080905,ដំបូកខ្ពស់,Dambouk Khpos,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2080906,ទួលល្វៀង,Tuol Lvieng,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20810,វត្ដតាមិម,Vaot Ta Muem,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2081001,កំពង់អំពិល,Kampong pil,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2081002,កំពង់ឆ្លង,Kampong Chlang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2081003,អូរស្រឡៅ,Ou Sralau,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2081004,អូរខ្ជាយ,Ou Khcheay,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2081005,ស្លក្រាម,Sla Kram,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2081006,អន្លង់ល្វា,Anlong Lvea,លេខ ៤៩៣ ប្រ.ក,,
ស្រុក,209,សំឡូត,Samlout,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ឃុំ,20901,តាតោក,Ta Taok,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2090101,ពាមតា,Peam Ta,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090102,អូរត្រែង,Ou Traeng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090103,វាលរលឹម,Veal Roluem,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090104,តាតោក,Ta Taok,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090105,អូរននោង,Ou Nonoung,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090106,ពាម,Peam,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090107,អូរតាទៀក,Ou Tatiek,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090108,អូរក្រូច,Ou Krouch,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090109,ភ្នំរ៉ៃ,Phnum Rai,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20902,កំពង់ល្ពៅ,Kampong Lpov,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2090201,ស្វាយជ្រុំ,Svay Chrum,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090202,កំពង់ល្ពៅ,Kampong Lpov,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090203,កណ្ដាល,Kandal,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090204,អូរដើមចេក,Ou Daeum Chek,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090205,ព្រៃធំ,Prey Thum,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090206,ស្ទឹងតូច,Stueng Touch,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090207,អូរជាំលើ,Ou Choam Leu,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090208,អូរជាំកណ្ដាល,Ou Choam Kandal,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090209,អូរជាំក្រោម,Ou Choam Kraom,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20903,អូរសំរិល,Ou Samril,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2090301,អូរសំរិលលើ,Ou Samril Leu,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090302,អូរសំរិលក្រោម,Ou Samril Kraom,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090303,អូររំចេកលើ,Ou Rumchek Leu,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090304,អូររំចេកក្រោម,Ou Rumchek Kraom,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090305,ចម្លងរមាំងលើ,Chamlang Romeang Leu,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090306,ចម្លងរមាំងក្រោម,Chamlang Romeang Kraom,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20904,ស៊ុង,Sung,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2090401,ស៊ុង១,Sung Muoy,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2090402,ស៊ុង ២,Sung Pir,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2090403,កណ្ដាល,Kandal,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090404,ស្រែរាជ,Srae Reach,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090405,ចំការចេក,Chamkar Chek,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090406,កញ្ចាំង,Kanhchang,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2090407,អូររាំងខេន,O Rang Khen,ប្រកាសលេខ​ ៧៤០៥ ប្រ.ក ចុះថ្ងៃទី ២៩​ ធ្នូ ២០២២ របស់ ក្រសួងមហាផ្ទៃ,,
ភូមិ,2090408,ចំការស្រូវ,Chamkar Srov,ប្រកាសលេខ​ ៧៤០៥ ប្រ.ក ចុះថ្ងៃទី ២៩​ ធ្នូ ២០២២ របស់ ក្រសួងមហាផ្ទៃ,,
ភូមិ,2090409,រទៀង,Rorteang,ប្រកាសលេខ​ ៧៤០៥ ប្រ.ក ចុះថ្ងៃទី ២៩​ ធ្នូ ២០២២ របស់ ក្រសួងមហាផ្ទៃ,,
ភូមិ,2090410,វាលចម្បាំង,Veal Chambang,ប្រកាសលេខ​ ៧៤០៥ ប្រ.ក ចុះថ្ងៃទី ២៩​ ធ្នូ ២០២២ របស់ ក្រសួងមហាផ្ទៃ,,
ឃុំ,20905,សំឡូត,Samlout,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2090501,ស្រែអណ្ដូង,Srae Andoung,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090502,ឆករកា,Chhak Roka,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090503,សំឡូត,Samlout,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090504,កន្ទួត,Kantuot,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090505,អូរច្រាប,Ou Chrab,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090506,បឹងរុន,Boeng Run,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2090507,វរៈជ័យ,Voreak Chey,ប្រកាសលេខ​ ៧៤០៥ ប្រ.ក ចុះថ្ងៃទី ២៩​ ធ្នូ ២០២២ របស់ ក្រសួងមហាផ្ទៃ,,
ភូមិ,2090508,បរឡាង,Bor Lang,ប្រកាសលេខ​ ៧៤០៥ ប្រ.ក ចុះថ្ងៃទី ២៩​ ធ្នូ ២០២២ របស់ ក្រសួងមហាផ្ទៃ,,
ភូមិ,2090509,សាមគ្គី,Samkki,ប្រកាសលេខ​ ៧៤០៥ ប្រ.ក ចុះថ្ងៃទី ២៩​ ធ្នូ ២០២២ របស់ ក្រសួងមហាផ្ទៃ,,
