Type,Code,Name (Khmer),Name (Latin),Reference,Official Note,Note (by Checker)
ភូមិ,4070108,ជួញជិត,Chuonh Chit,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070109,គិរីអភិវឌ្ឍន៌,Kiri Akpiwat,លេខប្រកាស ៥៥០៨ ប្រ.ក,បំបែកចេញពីភូមិ រយាស,
ឃុំ,40702,ខ្នារឆ្មារ,Khnar Chhmar,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070201,វត្ដ,Voat,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070202,ត្រពាំងស្រងែ,Trapeang Srangae,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070203,ជ្រៃកោងលិច,Chrey Kaong Lech,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070204,ជ្រៃកោងកើត,Chrey Kaong Kaeut,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070205,ថ្មស,Thma Sa,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070206,ខ្នារកណ្ដាល,Khna Kandal,ប្រកាសលេខ៤៩៣ ប្រ.ក,ប្ដូរពីខ្នាកណ្ដាល ទៅជាខ្នារកណ្ដាល,
ភូមិ,4070207,ត្រដក់ពង,Tradak Pong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40703,ក្រាំងល្វា,Krang Lvea,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070301,ថ្នល់,Thnal,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070302,ក្រាំងល្វា,Krang Lvea,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070303,អូរកាខុប,Ou Kakhob,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070304,ជ្រេស,Chres,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070305,ខ្នាទៃមោក,KhnaTey Mouk,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070306,តាំងគ្រង,Tang Krong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070307,ធ្លករលើង,Thlok Roleung,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070308,ជំទាវច្រែង,Chumteav Chraeng,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070309,តាំងគ្រួសលិច,Tang Kruos Lech,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070310,តាំងគ្រួសកើត,Tang Kruos Kaeut,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070311,សំបុកគ្រៀល,Sambok Kreal,លេខប្រកាស ៥៥០៨ ប្រ.ក,បំបែកចេញពីភូមិ តាំងគ្រួសលិច,
ភូមិ,4070312,ខ្សាច់ស,Ksach Sar,លេខប្រកាស ៥៥០៨ ប្រ.ក,បំបែកចេញពីភូមិ អូរកាខុប,
ឃុំ,40704,ពាម,Peam,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070401,តាំងពោន,Tang Poun,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070402,ក្រាំងដូង,Krang Doung,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070403,ចង្វារៀល,Chanva Riel,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070404,ស្រែអណ្ដូង,Srae Andoung,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070405,តាកែវ,Ta Kaev,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070406,ក្រាំងបេង,Krang Beng,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070407,ស្វាយកាំបិត,Svay Kambet,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070408,ច្រាបកន្ទួត,Chrab Kantuot,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070409,ក្រាំងកន្ទ្រោល,Krang Kantroul,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070410,ច្រកស្ដេច,Chrak Sdach,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070411,ច្រកកូវ,Chrak Kov,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070412,សេរីវង្ស,Serei Vong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070413,សុខសែនជ័យ,Sok Saenchey,លេខប្រកាស ៥៥០៨ ប្រ.ក,បំបែកចេញពីភូមិ ច្រកកូវ,
ឃុំ,40705,សេដ្ឋី,Sedthei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070501,ចំការស្វាយ,Chamkar Svay,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070502,ស្ពានពោធិ៍,Spean Pou,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070503,ថ្លុកឫស្សី,Thlok Ruessei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070504,បឹងលាជ,Boeng Leach,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070505,ខ្នាច,Khnach,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070506,ក្រាំងសៀម,Krang Siem,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070507,អង្គ្រង,Angkrong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070508,វត្ដសេដ្ធី,Voat Sedthei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070509,ពារាជ្យ,Peareach,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40706,ស្វាយ,Svay,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070601,ត្រពាំងបួន,Trapeang Buon,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070602,ចំការ,Chamkar,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070603,ហង្សឈូក,Hangs Chhuk,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070604,ត្រពាំងថ្ម,Trapeang Thma,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070605,ទួលពង្រ,Tuol Pongro,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070606,ស្វាយពក,Svay Pok,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070607,ខ្យាងត្បូង,Kyang Tboung,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070608,ខ្យាងជើង,Khyang Cheung,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070609,ក្រសាំងពុល,Krasang Pul,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070610,ពោធិ៍រិទ្ធិក្រៃ,Pou Ritthi Krai,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070611,ថ្មី,Thmei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070612,ជន្លាត់ដៃ,Chonloat Dai,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070613,ស្វាយផ្អែម,Svay Ph'aem,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40707,ស្វាយជុក,Svay Chuk,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070701,ក្ងោកពង់,Kngaok Pong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070702,ត្រពាំងព្រីង,Trapeang Pring,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070703,ដំណាក់ព្រីង,Damnak Pring,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070704,ត្រពាំងម្ទេស,Trapeang Mtes,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070705,តាំងក្រង,Tang Krang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070706,ក្រាំងស្រម៉,Krang Srama,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070707,ត្រពាំងទន្លាប់,Trapeang Tunloab,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070708,ព្រៃញាម,Prey Nheam,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070709,តាំងឃ្លៃ,Tang Khley,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070710,ច្រកសង្កែ,Chrak Sangkae,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070711,ក្តុលអភិវឌ្ឍន៌,Kdol Akpiwat,លេខប្រកាស ៥៥០៨ ប្រ.ក,បំបែកចេញពីភូមិ តាំងឃ្លៃ,
ឃុំ,40708,ត្បែងខ្ពស់,Tbaeng Khpos,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070801,រលាំង,Roleang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070802,នាងមាលា,Neang Mealea,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070803,វាលតាគីង,Veal Ta King,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070804,ថ្មីខ្មែរ,Thmei Khmer,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070805,ត្បែងខ្ពស់,Tbaeng Khpos,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070806,ស្រែសារ,Srae Sar,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070807,មានក លិច,Meanok Lech,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070808,មានក កើត,Meanok Kaeut,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070809,រ៉ា,Ra,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40709,ធ្លកវៀន,Thlok Vien,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070901,ធ្លកវៀន,Thlok Vien,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070902,ស្រែក្រៅ,Srae Krau,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070903,តាំងត្បែង,Tang Tbaeng,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070904,ឈូក,Chhuk,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070905,ស្ពានដែក,Spean Daek,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070906,ទ័ពបោះ,Toap Baoh,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070907,ប្រក្លូត,Praklout,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ស្រុក,408,ទឹកផុស,Tuek Phos,ប្រកាសលេខ ៤៩៣ប្រ.ក,,
ឃុំ,40801,អភិវឌ្ឍន៍,Akphivoadth,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080101,ស្រែតាជៃ,Srae Ta Chey,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080102,ត្រពាំងរាំង,Trapeang Reang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080103,ស្រែព្រិច,Srae Prich,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080104,ស្រែខ្ទុម្ព,Srae Khtum,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080105,ទឹកជុំ,Tuek Chum,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080106,រពាក់,Ropeak,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080107,ដំរិប,Damreb,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080108,ត្រពាំងព្រីង,Trapeang Pring,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080109,បែកចក,Baek Chak,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080110,ស្រែតាជៃខាងលិច,Srae Ta Chey Khang Lech,លេខប្រកាស ៥៥០៨ ប្រ.ក,បំបែកចេញពីភូមិ ស្រែតាជៃ,
ឃុំ,40802,ជៀប,Chieb,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080201,ជីប្រង,Chi Prang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080202,ទំនប់ថ្មី,Tumnob Thmei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080203,បឹងស្ទេង,Boeng Steng,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080204,ព្រៃតាំងធ្នង់,Prey Tang Thnong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080205,កោះកណ្ដាល,Kaoh Kandal,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080206,ឆកកណ្ដោល,Chhak Kandaol,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080207,គោកពេញ,Kouk Penh,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080208,ទ័ពតាឡាត់,Toap Ta Lat,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080209,ស្រែរបង,Sae Robang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080210,តានៃ,Ta Ney,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080211,កោះខ្ទុម្ព,Kaoh Khtum,ប្រកាសលេខ៤៩៣ ប្រ.ក,ប្ដូរពីកោះខ្ទុម ទៅជាកោះខ្ទុម្ព,
ឃុំ,40803,ចោងម៉ោង,Chaong Maong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080301,ចោងម៉ោង,Chaong Maong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080302,ដូនម៉ៅ,Doun Mau,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080303,ខ្សែត,Khsaet,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080304,ថ្មី,Thmei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080305,ពារាំង,Peareang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080306,ស្វាយចេក,Svay Chek,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080307,អលង្កែរ,Akleangkaer,ប្រកាសលេខ៤៩៣ ប្រ.ក,ប្ដូរពីអាលង្កែរ ទៅជាអលង្កែរ,
ភូមិ,4080308,ត្រពាំងជុំ,Trapeang Chum,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40804,ក្បាលទឹក,Kbal Tuek,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080401,ក្រសាំងដុះឡើង,Krasang Doh Laeung,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080402,ដូងស្លា,Doung Sla,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080403,តាំងខ្សាច់,Tang Khsach,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080404,តាំងស្យា,Tang Sya,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080405,ងយ,Ngoy,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080406,ជីពូក,Chipuk,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080407,មោង,Moung,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080408,ព្រៃជ្រៅ,Prey Chrov,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080409,ថ្នល់កែង,Thnal Kaeng,ប្រកាសលេខ៤៩៣ ប្រ.ក,ប្ដូរពីថ្នល់កែងថ្មី ទៅជាថ្នល់កែង,
ភូមិ,4080410,ខ្វិតទួលឃ្លាំង,Khvit Tuol Khleang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40805,ខ្លុងពពក,Khlong Popok,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080501,ត្រពាំងក្របៅ,Trapeang Krabau,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080502,យោត,Yout,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080503,ខ្លុងពពក,Khlong Popok,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080504,តាកាប,Ta Kab,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080505,ក្រោយវត្ដ,Kraoy Voat,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080506,ត្រពាំងជ្រៃ,Trapeang Chrey,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080507,បឹងស្ទេង,Boeng Steng,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40806,ក្រាំងស្គារ,Krang Skear,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080601,ក្រាំងស្គារ,Krang Skear,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080602,ទួលសំរោង,Tuol Samraong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080603,ភ្នំតាសាំ,Phnum Ta Sam,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080604,ចាន់ត្រក,Chan Trak,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080605,ត្រពាំងម្លូ,Trapeang Mlu,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080606,ចំបក់ប្រាសាទ,Chambak Prasat,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080611,ក្រាំងស្គារខាងត្បូង,Krang Skear Khang Tboung,ប្រកាសលេខ៦២៥ ប្រ.ក,ភូមិបង្កើតថ្មី,
ឃុំ,40807,តាំងក្រសាំង,Tang Krasang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080701,ចំបក់កន្ទ្រាញ,Chambak Kantreanh,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080702,ត្បែងខ្ពស់,Tbaeng Khpos,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080703,ចាស់,Chas,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080704,គោកណាំង,Kouk Nang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080705,ក្រាំងតាមុំ,Krang Ta Mom,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080706,ស្រែអ៊ុក,Srae Uk,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080707,រមាស,Romeas,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080708,គោកពួច,Kouk Puoch,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080709,វាលស្បូវ,Veal Sbov,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080710,ថ្មី,Thmei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080711,តាំងក្រសាំង,Tang Krasang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080712,ក្រាំងម៉,Krang Ma,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40808,ទួលខ្ពស់,Tuol Khpos,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080801,រកាទង,Roka Tong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080802,ឡ,La,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080803,វត្ដ,Voat,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080804,ត្រពាំងស្មាច់,Trapeang Smach,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080805,ស្រែចាន,Srae Chan,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080806,ស្លែង,Slaeng,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4080807,រលុង,Rolung,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40809,ក្តុលសែនជ័យ,Kdol Saen Chey,អនុក្រឹត្យលេខ ១៥២ អនក្រ.បក,អនុក្រឹត្យ ១៥២ អនក្រ.បក ឃុំបង្កើតថ្មី ថ្ងៃទី​១៨ កក្កដា ២០១៦,
ភូមិ,4080901,អញ្ចាញ,Anhchanh,អនុក្រឹត្យ ១៥២ អនក្រ.បក ឃុំបង្កើតថ្មី ថ្ងៃទី​១៨ កក្កដា ២០១៦,កាត់ចេញពីឃុំ ក្រាំងស្តារ,
ភូមិ,4080902,ដំណាក់អំពិល,Damnak Ampil,អនុក្រឹត្យ ១៥២ អនក្រ.បក ឃុំបង្កើតថ្មី ថ្ងៃទី​១៨ កក្កដា ២០១៦,កាត់ចេញពីឃុំ ក្រាំងស្តារ,
ភូមិ,4080903,ដំណាក់ខ្លុង,Damnak Khlong,អនុក្រឹត្យ ១៥២ អនក្រ.បក ឃុំបង្កើតថ្មី ថ្ងៃទី​១៨ កក្កដា ២០១៦,កាត់ចេញពីឃុំ ក្រាំងស្តារ,
ភូមិ,4080904,ក្ដុល,Kdol,អនុក្រឹត្យ ១៥២ អនក្រ.បក ឃុំបង្កើតថ្មី ថ្ងៃទី​១៨ កក្កដា ២០១៦,កាត់ចេញពីឃុំ ក្រាំងស្តារ,
ភូមិ,4080905,អូរល្ពៅ,Ou Lpov,អនុក្រឹត្យ ១៥២ អនក្រ.បក ឃុំបង្កើតថ្មី ថ្ងៃទី​១៨ កក្កដា ២០១៦,កាត់ចេញពីឃុំ ក្រាំងស្តារ,
ភូមិ,4080906,ភ្នំតាឧស,Phnum Ta Os,អនុក្រឹត្យ ១៥២ អនក្រ.បក ឃុំបង្កើតថ្មី ថ្ងៃទី​១៨ កក្កដា ២០១៦,កាត់ចេញពីឃុំ ក្រាំងស្តារ,
