Type,Code,Name (Khmer),Name (Latin),Reference,Official Note,Note (by Checker)
ភូមិ,5060907,ជ័យថ្មី,Chey Thmei,ប្រកាសលេខ ៤៩៣ ប្រ.ក,ប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,5060908,កណ្ដាល,Kandal,ប្រកាសលេខ ៤៩៣ ប្រ.ក,ប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ឃុំ,50610,តាំងសំរោង,Tang Samraong,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5061001,ក្រាំងធំ,Krang Thum,ប្រកាសលេខ ៤៩៣ ប្រ.ក,ប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,5061002,ក្រាំងបឹង,Krang Boeng,ប្រកាសលេខ ៤៩៣ ប្រ.ក,ប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,5061003,ស្រែជ្រៅ,Srae Chrov,ប្រកាសលេខ ៤៩៣ ប្រ.ក,ប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,5061004,តាំងសំរោង,Tang Samraong,ប្រកាសលេខ ៤៩៣ ប្រ.ក,ប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,5061005,ខ្នងក្រាំង,Khnang Krang,ប្រកាសលេខ ៤៩៣ ប្រ.ក,ប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,5061006,ថ្មី,Thmei,ប្រកាសលេខ ៤៩៣ ប្រ.ក,ប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,5061007,ស្ដុកជ្រៃ,Sdok Chrey,ប្រកាសលេខ ៤៩៣ ប្រ.ក,ប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,5061008,កណ្ដាល,Kandal,ប្រកាសលេខ ៤៩៣ ប្រ.ក,ប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,5061009,តាយ៉ូវ,Ta Youv,លេខ ៣៥៤២ ប្រ.ក,ភូមិថ្មី,
ភូមិ,5061010,ជ្រៃសែនជ័យ,Chrey Saenchey,លេខប្រកាស ៥៥១១ ប្រ.ក,ភូមិថ្មី,
ឃុំ,50611,តាំងស្យា,Tang Sya,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5061101,ឈើនាងខ្ពស់,Chheu Neang Khpos,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061102,ច្រកខ្លា,Chrak Khla,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061103,កណ្ដោលកោង,Kandaol Kaong,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061104,តាំងស្យា,Tang Sya,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061105,គីរីរស្មី,Kiri Reaksmei,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061106,តាំងស្រឡៅ,Tang Sralau,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061107,ជ្រែ,Chreae,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061108,ក្រាំងតាកន,Krang Ta Kan,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061109,ក្រាំងខ្ជាយ,Krang Khcheay,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061110,ព្រំរលក,Prum Rolok,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061111,ពង្រ,Pongro,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061112,សំបួរ,Sambuor,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061113,ដីដុះ,Dei Doh,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061114,មាត់សាយ,Moat Say,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061115,ត្នោតព្រែក,Tnaot Preaek,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061116,ក្អែកពង,K'aek Pong,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061117,ក្រាំងស្លែង,Krang Slaeng,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ឃុំ,50613,ត្រែងត្រយឹង,Traeng Trayueng,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5061301,ទី១,Ti Muoy,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061302,ទី២,Ti Pir,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061304,ទី៤,Ti Buon,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061305,ទី៥,Ti Pram,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5061307,ពាមទុង,Peam Tung,លេខប្រកាស ៥៥១១ ប្រ.ក,បំបែកចេញពីភូមិ ទី១,
ភូមិ,5061308,ប្រសព្វជុំ,Prasob Chum,លេខប្រកាស ៥៥១១ ប្រ.ក,បំបែកចេញពីភូមិ ទី១,
ភូមិ,5061309,ស្បែកព្រាល,Sbaek Preal,លេខប្រកាស ៥៥១១ ប្រ.ក,បំបែកចេញពីភូមិ ទី២,
ភូមិ,5061310,ដំបូកខ្ពស់,Dambouk Kpus,លេខប្រកាស ៥៥១១ ប្រ.ក,បំបែកចេញពីភូមិ ទី២,
ភូមិ,5061311,អូរកូនត្រុំ,Ou Koun Trom,លេខប្រកាស ៥៥១១ ប្រ.ក,បំបែកចេញពីភូមិ ទី២,
ភូមិ,5061312,ដើមផ្តៀក,Derm Pdeak,លេខប្រកាស ៥៥១១ ប្រ.ក,បំបែកចេញពីភូមិ ទី២,
ភូមិ,5061317,ផ្សារត្រែងត្រយឹង,Phsar Traeng Trayueng,លេខប្រកាស ៥៥១១ ប្រ.ក,បំបែកចេញពីភូមិ ទី៥,
ឃុំ,50614,យាយម៉ៅពេជ្យនិល,Yeay Mao Pichnil,អនុក្រឹត្យ១៥០ អនក្របក,ឃុំថ្មីកាត់ភូមិ៩ពីឃុំត្រែងត្រយឹង,
ភូមិ,5061401,ទី៣,Ti Bei,អនុក្រឹត្យ១៥០ អនក្របក ,ឃុំថ្មីកាត់ភូមិ៩ពីឃុំត្រែងត្រយឹង ,
ភូមិ,5061402,ទី៦,Ti Prammuoy,អនុក្រឹត្យ១៥០ អនក្របក ,ឃុំថ្មីកាត់ភូមិ៩ពីឃុំត្រែងត្រយឹង ,
ភូមិ,5061403,ចំការចេក,Chamkar Chek,អនុក្រឹត្យ១៥០ អនក្របក ,ឃុំថ្មីកាត់ភូមិ៩ពីឃុំត្រែងត្រយឹង ,
ភូមិ,5061404,ទឹកចេញ,Toek Jenh,អនុក្រឹត្យ១៥០ អនក្របក ,ឃុំថ្មីកាត់ភូមិ៩ពីឃុំត្រែងត្រយឹង ,
ភូមិ,5061405,ព្រីង,Pring,អនុក្រឹត្យ១៥០ អនក្របក ,ឃុំថ្មីកាត់ភូមិ៩ពីឃុំត្រែងត្រយឹង ,
ភូមិ,5061406,កងមាស,Kang Meas,អនុក្រឹត្យ១៥០ អនក្របក ,ឃុំថ្មីកាត់ភូមិ៩ពីឃុំត្រែងត្រយឹង ,
ភូមិ,5061407,វាលធំ,Veal Thom,អនុក្រឹត្យ១៥០ អនក្របក ,ឃុំថ្មីកាត់ភូមិ៩ពីឃុំត្រែងត្រយឹង ,
ភូមិ,5061408,សម្បទានសែនជ័យ,Sambatean Saenchey,អនុក្រឹត្យ១៥០ អនក្របក ,ឃុំថ្មីកាត់ភូមិ៩ពីឃុំត្រែងត្រយឹង ,
ភូមិ,5061409,ស្រល់,Srol,អនុក្រឹត្យ១៥០ អនក្របក ,ឃុំថ្មីកាត់ភូមិ៩ពីឃុំត្រែងត្រយឹង ,
ស្រុក,507,សំរោងទង,Samraong Tong,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ឃុំ,50701,រលាំងចក,Roleang Chak,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5070101,អំពិលផ្អែម,Ampil Ph'aem,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070102,វាល,Veal,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070103,បាក់ធ្មេញ,Bak Thmenh,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070104,ព្រីង,Pring,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070105,លាក់អន្លូង,Leak Anlung,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070106,តាកេរ្ដិ៍,Ta Ker,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070107,ក្រាំងស្ពឺ,Krang Spueu,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070108,ក្រាំងធំ,Krang Thum,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070109,ស្រែចែង,Srae Chaeng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070110,សៅកែ,Saukae,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070111,ថ្មី,Thmei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070112,ពោធិ៍,Pou,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070113,មហាលាភ,Mohaleaph,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070114,ព្រៃក្ដី,Prey Kdei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070115,អណ្ដូងប្រេង,Andoung Preng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070116,ស្រែកក់,Srae Kak,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070117,ត្រពាំងថ្ម,Trapeang Thma,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070118,បន្លាស្អិត,Banla S'et,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070119,ជ្រលងថ្កូវ,Chrolong Thkov,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,50702,កាហែង,Kahaeng,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5070201,ព្រៃកំពោង,Prey Kampoung,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070202,ព្រៃក្ដី,Prey Kdei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070203,ត្រាច,Trach,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070204,ត្រពាំងអាង,Trapeang Ang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070205,ព្រះខែ,Preah Khae,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070206,ត្រពាំងជ្រៅ,Trapeang Chrov,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070207,វល្លិប្រេង,Voa Preng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070208,ពង្រធំ,Pongro Thum,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070209,ទំពូង,Tumpung,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070210,រលាំងជ្រៃ,Roleang Chrey,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070211,គោករំលិច,Kouk Rumlich,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070212,កាហែង,Kahaeng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070213,បុស្សតានៃ,Bos Ta Ney,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070214,អូរវែង,Ou Veaeng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070215,ឡ,La,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,50703,ខ្ទុំក្រាំង,Khtum Krang,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5070301,ស្រីសំពោង,Srei Sampoung,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070302,ក្បាលត្រឡាច,Kbal Tralach,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070303,ពេជ្រសង្វា,Pech Sangva,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070304,សង្កែជ្រុំ,Sangkae Chrum,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070305,ខ្វាន,Khvan,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070306,សប់ង៉,Sab Nga,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070307,សុវណ្ណគីរី,Sovann Kiri,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070308,យស់ជោ,Yos Chour,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070309,ច្រកបានសុខ,Chrak Ban Sokh,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070310,កាហុន,Kahon,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070311,ថ្លុករាំង,Thlok Reang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070312,ព្រៃនរា,Prey Norea,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070313,ឯកភាព,Ek Pheap,លេខ ៣៥៤២ ប្រ.ក,ភូមិថ្មី,
ភូមិ,5070314,តាសាល,Ta Sal,លេខ ៣៥៤២ ប្រ.ក,ភូមិថ្មី,
ឃុំ,50704,ក្រាំងអំពិល,Krang Ampil,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5070401,រលួស,Roluos,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5070402,ថ្នល់បត់,Thnal Bat,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5070403,តានង់,Ta Nong,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5070404,ថ្លុកដូនសុខ,Thlok Doun Sokh,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5070405,ស្រែផ្សរ,Srae Phsa,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070406,ក្ដុល,Kdol,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5070407,ព្រៃឈើទាល,Prey Chheu Teal,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5070408,អង្វែរ,Angvae,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070409,ចំការវាល,Chamkar Veal,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5070410,អន្លង់ពពាយ,Anlong Popeay,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5070411,ត្រពាំងក្រសាំង,Trapeang Krasang,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5070412,អូរទំនាប,Ou Tumneab,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5070413,អូរសំបួរ,Ou Sambuor,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5070414,ត្រពាំងកក់,Trapeang Kak,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5070415,តានាង,Ta Neang,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ឃុំ,50705,ព្នាយ,Pneay,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5070501,តាំងក្រសាំង,Tang Krasang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070502,បាទី,Bati,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070503,ត្រពាំងអូល,Trapeang Oul,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070504,ក្រាំងស្នួល,Krang Snuol,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070505,ត្រពាំងតាមាន់,Trapeang Ta Moan,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070506,តាំងតាឡាត់,Tang Ta Lat,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070507,ត្នោតជ្រំ,Tnaot Chrum,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070508,អូរលើ,Ou Leu,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070509,អូរក្រោម,Ou Kraom,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070510,ទ្រា,Trea,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070511,ដំឡូងខ្យា,Damloung Khya,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070512,ព្រៃសំបុក,Prey Sambok,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070513,ពោធិ៍,Pou,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070514,ក្រាំងតារ័ត្ន,Krang Ta Roatn,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070515,គោកមានជ័យ,Kouk Mean Chey,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070516,អង្គរជា,Angkor Chea,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070517,បេង,Beng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070518,សំពៅង,Sampov Ngo,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070519,ញ្នយ,Pneay,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,50706,រលាំងគ្រើល,Roleang Kreul,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5070601,រលាំងគ្រើល,Roleang Kreul,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070602,កណ្ដោលផើម,Kandaol Phaeum,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070603,កំណប់,Kamnab,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070604,ចំបក់ផ្អែម,Chambak Ph'aem,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070605,ចំការបុស្ស,Chamkar Bos,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070606,សំបួរ,Sambuor,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070607,ត្រពាំងសាប,Trapeang Sab,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070608,ត្រពាំងខ្យង,Trapeang Khyang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070609,ឈើទាលក្រោម,Chheu Teal Kraom,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070610,ព្រៃសាលា,Prey Sala,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070611,អង្គតានន,Angk Ta Non,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070612,ក្រាំងស្វាយ,Krang Svay,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070613,ដែកភ្លើង,Daek Phleung,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070614,ឈើទាលលើ,Chheu Teal Leu,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070615,ត្រពាំងតាឯក,Trapeang Ta Aek,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070616,ឫស្សីស្រុក,Ruessei Srok,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070617,រលាំងចក,Roleang Chak,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070618,អង្គមេត្រី,Angk Metrei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070619,ស្រូល,Sroul,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070620,រំលេច,Rumlich,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070621,ស្ពានតោ,Spean Tao,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070622,ត្រពាំងត្រាវ,Trapeang Trav,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070623,ដូនទ្រីទី១,Doun Tri Ti Muoy,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070624,ដូនទ្រីទី២,Doun Tri Ti Pir,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070625,ត្រពាំងកកោះ,Trapeang Kakaoh,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070626,រវាង,Roveang,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,50707,សំរោងទង,Samrong Tong,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5070701,ត្រពាំងលែង,Trapeang Léng,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070702,ទន្លេកន្ទិល,Tonle Kantil,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070703,របងច្រុះ,Robang Chroh,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070704,រោងគោ,Rorng Kou,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070705,អង្គរជា,Angkor Chea,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070706,ត្រពាំងត្រស់,Trapeang Tras,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070707,អង្គទន្លាប់,Angk Tonloab,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070708,សំរោងទងកណ្ដាល,Samrong Tong Kandal,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070709,ត្រពាំងជួន,Trapeang Chuon,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070710,សំរោងទងក្រោម,Samrong Tong Kraom,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070711,សំរោងទងលើ,Samrong Tong Leu,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070712,ត្រពាំងតាឡាត់,Trapeang Ta Lat,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070713,ចង្ក្រានដែក,Changkran Daek,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070714,សុភី,Sophy,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070715,ចុងបឹង,Chong Boeng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070716,ត្រពាំងព្រូស,Trapeang Prous,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070717,កែវមុនី,Keo Mony,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070718,អណ្ដូង,Andoung,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,50708,សំបូរ,Sambour,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5070801,អង្គតាឡឹក,Angk Ta Loek,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070802,ក្រាំងលាវ,Krang Leav,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070803,ស្ដុកព្រីង,Sdok Pring,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070804,ថ្មគោល,Thma Koul,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070805,កប់ចិន,Kab Chen,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070806,ត្រពាំងឫស្សី,Trapeang Ruessei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070807,តាពរ,Ta Por,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070808,អំពិលទឹក,Ampil Tuek,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070809,អង្គខ្មៅ,Angk Khmau,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070810,ព្រៃតាចាប,Prey Ta Chab,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070811,ត្រពាំងវែង ទី១,Trapeang Veaeng Ti Muoy,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070812,ត្រពាំងវែង ទី២,Trapeang Veaeng Ti Pir,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070813,គរ,Kor,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070814,បង្កើយ,Bangkaeuy,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070815,ត្រពាំងនាន់,Trapeang Noan,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070816,ព្រៃពង្រ,Prey Pongro,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070817,ឡធ្យូង,La Thyung,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070818,ត្រពាំងកន្ទួត,Trapeang Kantuot,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,50709,សែនដី,Saen Dei,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5070901,ព្រៃស្យា,Prey Sya,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070902,ស្វាយតាវង,Svay Ta Vong,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070903,សែនដី,Saen Dei,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070904,ស្រះស្រង់,Srah Srang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070905,ផ្លូវជ្រូក,Phlov Chruk,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070906,ដូនកែវ,Doun Kaev,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5070907,ទួលតាសុខ,Tuol Ta Sokh,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070908,ព្រៃរំដួល,Prey Rumduol,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070909,ត្រពាំងប្រីយ៍,Trapeang Prei,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070910,ត្រោកវែង,Traok Veaeng,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070911,ត្រពាំងដំរី,Trapeang Damrei,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070912,អូររំចេក,Ou Rumchek,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,5070913,មហាលំពាំងទីមួយ,Moha Lumpeang Ti Muoy,លេខ​៤៩៣​ប្រ.ក,,
